Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6615691b0521b0599730d712,56ca0400b30699000bd9d94f,AWAITING REVIEW,Not Applicable,2024-04-09T16:13:52.836000Z,2024-04-09T16:32:36.066000Z,,2024-04-09T16:32:36.963598Z,1124.0,C1AUX6QQ,2383,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156920c7f9583c9b473cbd,59a9c0291b7a550001d6392e,AWAITING REVIEW,Not Applicable,2024-04-09T16:13:31.433000Z,2024-04-09T16:27:25.145000Z,,2024-04-09T16:27:26.147087Z,834.0,C1AUX6QQ,1717,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6615692471a297813a73fa4c,57dfd8f5631235000138b0e1,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:32.851000Z,2024-04-09T16:44:01.368000Z,,2024-04-09T16:44:01.930550Z,1289.0,C1AUX6QQ,1634,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
661569259520a8cfddcfb824,62b2510090c080a481c2c8ef,AWAITING REVIEW,Not Applicable,2024-04-09T16:13:25.731000Z,2024-04-09T16:28:16.043000Z,,2024-04-09T17:28:20.535659Z,891.0,C1AUX6QQ,163,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156926c6f37f56dc1dda06,5ea7e6404920c71db37018f8,AWAITING REVIEW,Not Applicable,2024-04-09T16:13:26.079000Z,2024-04-09T16:31:42.338000Z,,2024-04-09T16:32:15.799171Z,1097.0,C1AUX6QQ,1072,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6615692dc21e7def5c982e54,60b087487fb8facfb196620b,AWAITING REVIEW,Not Applicable,2024-04-09T16:13:40.366000Z,2024-04-09T16:29:33.718000Z,,2024-04-09T16:30:04.810840Z,954.0,C1AUX6QQ,714,43,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,United Kingdom,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
66156930010aa7ce85616272,5d95dfca33f8930017e85486,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:24.507000Z,2024-04-09T16:27:23.869000Z,,2024-04-09T16:27:24.536454Z,780.0,C1AUX6QQ,1479,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6615693283d1a67d30b80334,630be3605287a0f49b87c709,AWAITING REVIEW,Not Applicable,2024-04-09T16:13:45.466000Z,2024-04-09T16:28:13.009000Z,,2024-04-09T16:28:13.976118Z,868.0,C1AUX6QQ,1061,73,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156933d3e475d4ede1ecbf,613791ef07e699be4ebd53f8,AWAITING REVIEW,Not Applicable,2024-04-09T16:13:43.706000Z,2024-04-09T16:29:23.261000Z,,2024-04-09T16:29:45.973498Z,940.0,C1AUX6QQ,1299,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156935fce67d45be1dd970,5fb23ca83dd5537b40fbef87,AWAITING REVIEW,Not Applicable,2024-04-09T16:13:49.477000Z,2024-04-09T16:27:48.747000Z,,2024-04-09T16:27:49.331299Z,840.0,C1AUX6QQ,1401,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6615693bfd180ffb9e0b1edb,633589b201a73712ca1870cc,AWAITING REVIEW,Not Applicable,2024-04-09T16:13:56.062000Z,2024-04-09T16:29:09.355000Z,,2024-04-09T16:29:29.310855Z,914.0,C1AUX6QQ,585,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
661569411800b150edd3a468,644ac4fca1359a25ea5cea3f,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:32.877000Z,2024-04-09T16:22:29.430000Z,,2024-04-09T16:22:29.944864Z,477.0,C1AUX6QQ,223,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
661569441cd1df6d7c8b403f,5f21224ca1a41d48cd4fc726,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:16.678000Z,2024-04-09T16:27:18.718000Z,,2024-04-09T16:27:19.971189Z,783.0,C1AUX6QQ,1231,49,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
661569459105aa89d48f5b3e,654138285088deccc4935989,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:26.432000Z,2024-04-09T16:27:28.620000Z,,2024-04-09T16:27:29.191997Z,783.0,C1AUX6QQ,233,64,Female,White,South Africa,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
661569463ad00ba0d1ee9ccd,608a707551bc7e59b6a58883,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:12.425000Z,2024-04-09T16:24:12.145000Z,,2024-04-09T16:24:12.994640Z,600.0,C1AUX6QQ,731,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156949d8df9fd82fd8290d,60fec3441bfba411416b4925,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:10.442000Z,2024-04-09T16:30:01.746000Z,,2024-04-09T16:30:47.284580Z,952.0,C1AUX6QQ,446,22,Female,Black,Nigeria,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6615694a95262e73e20caae4,55d621bbdb6a810013fa0ea0,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:09.072000Z,2024-04-09T16:27:52.540000Z,,2024-04-09T16:27:53.139202Z,824.0,C1AUX6QQ,1681,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
66156954b731b2b149e7e1a8,5e909d9ac9ce2503b2650797,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:16.414000Z,2024-04-09T16:27:05.269000Z,,2024-04-09T16:27:05.781917Z,769.0,C1AUX6QQ,404,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
66156955bada0938a69d39dd,65abd243af135f60daefdcfd,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:23.478000Z,2024-04-09T16:27:28.894000Z,,2024-04-09T16:27:29.685905Z,786.0,C1AUX6QQ,74,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569576f2aa6b7a01a8230,5b99238d30357200010c9ddc,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:20.272000Z,2024-04-09T16:29:30.866000Z,,2024-04-09T16:29:58.610780Z,911.0,C1AUX6QQ,1757,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6615695d01d08b0cdf29d13d,59ada0805ea0f30001281732,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:24.549000Z,2024-04-09T16:24:31.340000Z,,2024-04-09T17:24:32.592718Z,607.0,C1AUX6QQ,2023,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6615695eb59e2e3f096a824a,5cfa3a436e2ee10001c475e4,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:27.095000Z,2024-04-09T16:28:55.585000Z,,2024-04-09T16:29:12.221872Z,869.0,C1AUX6QQ,1814,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156960fa3020b179b8b65c,5f45882f55090e1a65935ffd,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:24.763000Z,2024-04-09T16:35:21.293000Z,,2024-04-09T16:35:22.032434Z,1257.0,C1AUX6QQ,1646,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156961782ac790e7b8b6c0,5f47d283951dbe0d6e3bff42,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:31.914000Z,2024-04-09T16:24:35.559000Z,,2024-04-09T16:24:36.007056Z,604.0,C1AUX6QQ,267,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
661569708bf53864a9b80274,5e636fba1d7e1a0eabc6d16f,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:51.240000Z,2024-04-09T16:31:04.149000Z,,2024-04-09T16:31:50.248501Z,973.0,C1AUX6QQ,64,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
6615697171cfcf61b3570a79,605cb98d737d1428130fbf72,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:56.634000Z,2024-04-09T16:24:07.147000Z,,2024-04-09T16:24:07.776962Z,551.0,C1AUX6QQ,500,36,Female,Black,Zimbabwe,United Kingdom,Zimbabwe,English,Yes,Part-Time
6615697f33766c14daad1f65,63dbf855fcc6eef0890e966f,AWAITING REVIEW,Not Applicable,2024-04-09T16:14:55.910000Z,2024-04-09T16:33:49.879000Z,,2024-04-09T16:33:50.473138Z,1134.0,C1AUX6QQ,629,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156985c2e8e10d9d0cab00,5b74ba4e45975900018d4451,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:05.922000Z,2024-04-09T16:31:15.640000Z,,2024-04-09T16:32:04.579697Z,970.0,C1AUX6QQ,651,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156992fd180ffb9e0b1ef2,611d3faadea138dec9219e19,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:32.768000Z,2024-04-09T16:30:39.346000Z,,2024-04-09T16:31:23.951866Z,907.0,C1AUX6QQ,916,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569940868b6dad3e1ecc7,594f5f0b6208900001db0b8f,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:25.730000Z,2024-04-09T16:25:42.976000Z,,2024-04-09T16:25:43.435117Z,618.0,C1AUX6QQ,1104,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569985824a9d3758ca30b,615d82afb66c6eada869754a,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:20.276000Z,2024-04-09T16:33:49.233000Z,,2024-04-09T16:33:50.037980Z,1109.0,C1AUX6QQ,1015,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
6615699f6a7817651aed3c98,596df2ca780e5c0001852208,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:37.423000Z,2024-04-09T16:29:55.425000Z,,2024-04-09T16:30:36.491199Z,859.0,C1AUX6QQ,916,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
661569a5868338c659e86aea,605c9580548e29bcb353aba7,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:37.295000Z,2024-04-09T16:27:00.586000Z,,2024-04-09T16:27:01.080396Z,684.0,C1AUX6QQ,127,37,Female,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Other
661569a5dcea932ce57ce00b,62e41888387197b61ec6eb6f,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:37.562000Z,2024-04-09T16:25:59.072000Z,,2024-04-09T16:25:59.587115Z,622.0,C1AUX6QQ,1092,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
661569a94cfb3d60d7b168ac,5c6b23a6076e4e0001292f53,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:41.885000Z,2024-04-09T16:27:00.541000Z,,2024-04-09T16:27:01.136762Z,679.0,C1AUX6QQ,1688,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569ac260c87be7a73fadd,63d16c4758851c2e341702aa,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:22.424000Z,2024-04-09T16:37:09.024000Z,,2024-04-09T16:38:02.511277Z,1007.0,C1AUX6QQ,688,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
661569ada76620b09fb72037,5f4102e52cd459256b5014a9,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:37.757000Z,2024-04-09T16:36:35.978000Z,,2024-04-09T16:37:11.110387Z,1199.0,C1AUX6QQ,1783,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
661569aea5bd6216ffa98ac8,6043a1dc4c33ef37c64f0812,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:47.561000Z,2024-04-09T16:25:33.985000Z,,2024-04-09T17:25:35.010036Z,587.0,C1AUX6QQ,495,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569b40e8f953fbf506dda,58a95ef0bb9e0f0001acaa8b,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:54.080000Z,2024-04-09T16:26:54.839000Z,,2024-04-09T16:26:55.517065Z,661.0,C1AUX6QQ,1655,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
661569b5b2a2e17d819c3609,660c01c0c6ad60e39166f4b2,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:52.493000Z,2024-04-09T16:31:06.982000Z,,2024-04-09T16:31:52.750611Z,915.0,C1AUX6QQ,27,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569b6ad850f5bbc24a672,5d378e7456b5f3001932750e,AWAITING REVIEW,Not Applicable,2024-04-09T16:15:50.010000Z,2024-04-09T16:23:19.154000Z,,2024-04-09T16:23:19.658898Z,450.0,C1AUX6QQ,326,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
661569b60f3fe719e4f865e7,64287b2deed56861af146830,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:11.020000Z,2024-04-09T16:27:53.314000Z,,2024-04-09T16:27:53.849683Z,643.0,C1AUX6QQ,486,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
661569b90b88547f478ad73c,6526ca3a7e8af960de678715,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:31.225000Z,2024-04-09T16:40:59.724000Z,,2024-04-09T16:41:10.500574Z,1229.0,C1AUX6QQ,254,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
661569ba04164a7c68d02a6b,5f0c9a9c5360b60f4118e168,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:29.556000Z,2024-04-09T16:32:56.519000Z,,2024-04-09T16:32:57.301734Z,987.0,C1AUX6QQ,2126,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
661569bf260c87be7a73fae2,55940977fdf99b46794ee80a,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:09.784000Z,2024-04-09T16:27:34.505000Z,,2024-04-09T16:27:35.109546Z,685.0,C1AUX6QQ,287,42,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
661569c2666bd46a774dfb26,5c28b31a0091e40001ca5030,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:02.261000Z,2024-04-09T16:35:05.820000Z,,2024-04-09T16:35:06.587243Z,1144.0,C1AUX6QQ,1989,69,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
661569ccb6c8761ce0598270,6367e0db54b21863c92a66bc,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:19.989000Z,2024-04-09T16:30:12.607000Z,,2024-04-09T16:30:53.147342Z,833.0,C1AUX6QQ,493,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
661569ccfa5a42f3daea36c0,65a2a75121e5c36aa719a3fd,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:22.584000Z,2024-04-09T16:31:54.725000Z,,2024-04-09T16:32:17.956742Z,933.0,C1AUX6QQ,206,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569cfd6efed12cb0c83d6,60748e255c2a885bd682efbe,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:13.960000Z,2024-04-09T16:31:29.246000Z,,2024-04-09T16:32:10.113853Z,856.0,C1AUX6QQ,1205,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
661569d10bdbfee6472767e5,5fc417b27157a2000bd03511,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:24.527000Z,2024-04-09T16:30:04.767000Z,,2024-04-09T16:30:45.073939Z,821.0,C1AUX6QQ,778,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569d44ef96658a70b204d,5d62e42406ed5a001a2084f3,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:29.929000Z,2024-04-09T16:24:23.863000Z,,2024-04-09T16:24:24.718295Z,474.0,C1AUX6QQ,1616,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
661569d5fcf4f4a515650337,6511a5021868e578451fc530,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:01.599000Z,2024-04-09T16:35:33.382000Z,,2024-04-09T16:35:35.676512Z,1112.0,C1AUX6QQ,319,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569d69a38d2bb132a4755,65b26a7401f9c4f5e0c1e934,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:01.241000Z,2024-04-09T16:28:29.860000Z,,2024-04-09T16:28:30.483688Z,569.0,C1AUX6QQ,147,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569db9be829453b7118fa,6415cfa5324b6e802473285c,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:53.167000Z,2024-04-09T16:32:05.461000Z,,2024-04-09T16:32:22.782981Z,913.0,C1AUX6QQ,458,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
661569db83d1a67d30b80350,5f46c8088b2fcb08987eaf32,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:27.648000Z,2024-04-09T16:26:07.601000Z,,2024-04-09T16:26:08.120954Z,580.0,C1AUX6QQ,892,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
661569e1a5bd6216ffa98aca,660c2659ce5c257db26aefcb,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:33.120000Z,2024-04-09T16:28:11.237000Z,,2024-04-09T16:28:11.785774Z,699.0,C1AUX6QQ,18,18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
661569e5f18ecac760d9dd5f,593081fc5f170a00014358f4,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:28.323000Z,2024-04-09T16:34:07.763000Z,,2024-04-09T16:34:08.380747Z,1000.0,C1AUX6QQ,2461,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569e68a0ea2a705b2156b,5e8b8e0e380f900589c2ace4,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:44.010000Z,2024-04-09T16:29:43.008000Z,,2024-04-09T16:30:20.606678Z,779.0,C1AUX6QQ,1141,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
661569edad850f5bbc24a679,5fdf5df1a4d824782ad3e9e2,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:50.574000Z,2024-04-09T16:31:52.026000Z,,2024-04-09T16:32:17.865299Z,902.0,C1AUX6QQ,725,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
661569eee0fc0ebfc9331fb1,59b69d4fb269ef0001801733,AWAITING REVIEW,Not Applicable,2024-04-09T16:16:52.785000Z,2024-04-09T16:42:46.687000Z,,2024-04-09T16:42:47.223508Z,1554.0,C1AUX6QQ,2027,37,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
661569f0c40b0c5157dff672,58cd6ec9a2ea98000191c6a1,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:11.983000Z,2024-04-09T16:38:24.383000Z,,2024-04-09T16:40:30.347874Z,973.0,C1AUX6QQ,1474,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
661569f5599a878f6969d91e,65dca73951825cb1f5622df8,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:07.362000Z,2024-04-09T16:31:09.496000Z,,2024-04-09T16:31:56.024727Z,843.0,C1AUX6QQ,24,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
661569f74ef96658a70b2052,5ec2e1172a43ea10303ba617,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:00.932000Z,2024-04-09T16:32:02.123000Z,,2024-04-09T16:32:20.285604Z,902.0,C1AUX6QQ,1428,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569f9eada00499f49d004,6402387857cf966e2202c522,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:12.250000Z,2024-04-09T16:29:57.499000Z,,2024-04-09T16:30:38.313808Z,766.0,C1AUX6QQ,110,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569fa782ac790e7b8b6dc,59566581a2372d0001289380,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:54.760000Z,2024-04-09T16:28:11.709000Z,,2024-04-09T16:28:12.672303Z,557.0,C1AUX6QQ,715,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569fb1ebd0491a3e7569d,63b9792032364178f397d92b,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:03.182000Z,2024-04-09T16:25:24.716000Z,,2024-04-09T16:25:25.249001Z,502.0,C1AUX6QQ,578,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
661569ffe2b3f626a93ac459,59cd053e23b3e500018f4e37,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:20.665000Z,2024-04-09T16:30:12.790000Z,,2024-04-09T16:30:53.407815Z,653.0,C1AUX6QQ,706,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156a009204089655c667f9,6159725cf26fd78c184c65f4,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:44.078000Z,2024-04-09T16:41:35.438000Z,,2024-04-09T16:41:35.934727Z,1192.0,C1AUX6QQ,697,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156a04a07004e866104e69,5ab91299f69e940001d8f831,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:30.191000Z,2024-04-09T16:30:54.584000Z,,2024-04-09T16:31:40.237246Z,805.0,C1AUX6QQ,940,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156a0596ba64685530d5fe,5b27587e007d870001c7de84,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:21.524000Z,2024-04-09T16:33:46.727000Z,,2024-04-09T17:33:49.445015Z,986.0,C1AUX6QQ,494,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156a07d693dc240a821807,60fbb31d5f4288707b6735ed,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:15.902000Z,2024-04-09T16:39:48.349000Z,,2024-04-09T16:40:47.858382Z,1353.0,C1AUX6QQ,831,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156a0a18f9ac6b1b997a2d,62d74d71b0066f8989cf9508,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:18.370000Z,2024-04-09T16:30:37.336000Z,,2024-04-09T16:31:20.527987Z,799.0,C1AUX6QQ,648,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156a0e2452ab132d7b583a,578915184a84da00014c433e,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:48.303000Z,2024-04-09T16:33:40.853000Z,,2024-04-09T17:33:49.553817Z,953.0,C1AUX6QQ,1009,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156a16c21e7def5c982e7b,55198e94fdf99b36282b8a38,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:33.657000Z,2024-04-09T16:37:30.879000Z,,2024-04-09T16:38:48.656450Z,1198.0,C1AUX6QQ,1758,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156a18c6f37f56dc1dda3e,6452ff6d63dadbe1b5f26962,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:38.442000Z,2024-04-09T16:31:02.544000Z,,2024-04-09T16:31:49.140410Z,805.0,C1AUX6QQ,181,22,Female,Asian,Pakistan,United Kingdom,Pakistan,English,DATA_EXPIRED,Full-Time
66156a1b666bd46a774dfb4a,654a11f6dab771c826806b57,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:39.220000Z,2024-04-09T16:34:57.900000Z,,2024-04-09T16:34:58.388504Z,1039.0,C1AUX6QQ,216,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156a25fbe8962a10104e9c,5ec7d7d167b0da25d155e470,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:47.591000Z,2024-04-09T16:35:30.656000Z,,2024-04-09T16:35:31.336735Z,1064.0,C1AUX6QQ,1683,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156a2a4be10bc8ed3b168f,6107d247fba9a5ffcf5fbcd2,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:53.162000Z,2024-04-09T16:31:13.347000Z,,2024-04-09T16:32:00.589264Z,801.0,C1AUX6QQ,673,44,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156a2c2f43c2055b6162f2,661152c919817b3c53549c0b,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:51.777000Z,2024-04-09T16:36:25.215000Z,,2024-04-09T16:36:55.941401Z,1114.0,C1AUX6QQ,12,26,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Other
66156a3208b92e10869e8f9a,5bb3e443951bd40001f1e0fd,AWAITING REVIEW,Not Applicable,2024-04-09T16:17:58.529000Z,2024-04-09T16:31:32.806000Z,,2024-04-09T16:32:11.649966Z,815.0,C1AUX6QQ,1978,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156a384ef0d606ada2d2d6,5e06b4cb19232d0875f2276d,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:07.239000Z,2024-04-09T16:36:28.490000Z,,2024-04-09T16:36:59.244954Z,1102.0,C1AUX6QQ,1489,35,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156a398bffd5cdedb8ab4b,59d4b084115096000190dbce,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:06.098000Z,2024-04-09T16:36:59.262000Z,,2024-04-09T16:37:44.288028Z,1134.0,C1AUX6QQ,1573,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
66156a3ec6f37f56dc1dda44,59d949cf8fd07a000184247e,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:30.485000Z,2024-04-09T16:30:16.772000Z,,2024-04-09T16:30:56.907636Z,707.0,C1AUX6QQ,2108,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156a3e0e8f953fbf506def,60eead911e567d29abb34468,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:16.197000Z,2024-04-09T16:35:26.076000Z,,2024-04-09T16:35:26.832251Z,1030.0,C1AUX6QQ,1260,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
